batch_id,seed,stage_index,domain,pair_index,candidate,primary,constraint_count,deterministic_repeat,direction_sha256,fallback_used,guard_names,norm,norm_ratio,raw_guard_dots,raw_norm,status,zero_direction,active_set,complementarity_max,condition_number,condition_undefined_reason,dual,dual_feasible,dual_objective,duality_gap,effective_condition_number,enumerated_supports,gram_rank,guard_norms,nonzero_constraint_count,normalized_guard_dots,objective,primal_feasible,rank_deficient,stationarity_residual,zero_constraint_indices
B0/seed2/stage1/RIM_ONE_r3/pair04,2,1,RIM_ONE_r3,4,P3,False,7,True,fbacb7c8150b3f6a38790a0b27a90ceb37848d4b30a6285d551edea9773beea1,False,"[""global_supervised"", ""sup_0"", ""sup_1"", ""sup_2"", ""sup_3"", ""sup_4"", ""sup_5""]",0.534271455783649,0.8984031337690982,"[0.31275312718498555, 0.006456666773201055, 0.22698436244398199, 3.071367662318944, 3.0699896678648098, -7.494005416219807e-16, 0.02327346169616245]",0.5946901070371422,CERTIFIED,False,[5],1.540402674271e-17,1503.011193910026,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.26117108366484293, 0.0]",True,0.0341051674713342,7.632783294297951e-17,1503.011193910026,7,7,"[0.7139700929628177, 0.14940755671656528, 1.3684618209978934, 24.521967149995223, 22.670603888840112, 6.377752800425103, 5.934493189384333]",7,"[0.4380479382366409, 0.04321512857244382, 0.16586824634863637, 0.1252496442692421, 0.1354171985412373, -5.898059818321144e-17, 0.003921726919797362]",0.03410516747133412,True,False,2.452111877364229e-17,[]
B0/seed2/stage1/RIM_ONE_r3/pair04,2,1,RIM_ONE_r3,4,P4,True,13,True,9dee5aa9c2a4b6d67727367c749b54b9c497ac5bf3e752e8241eb31ebdf3b420,False,"[""global_supervised"", ""sup_0"", ""sup_1"", ""sup_2"", ""sup_3"", ""sup_4"", ""sup_5"", ""old_0"", ""old_1"", ""old_2"", ""old_3"", ""old_4"", ""old_5""]",0.525471272576632,0.8836052027073874,"[0.30091481224158667, 0.010443132326758971, 0.26605604710966524, 2.6886695541591106, 2.734128454767312, -9.020562075079397e-16, 0.03268986001790754, 0.05288133648497534, -4.85722573273506e-17, 1.1657341758564144e-15, 0.4775645509031849, 0.941833451074815, 0.363951560586575]",0.5946901070371422,CERTIFIED,False,"[5, 8, 9]",3.9997828321468526e-17,1990.5392100879242,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.28465652104564104, 0.0, 0.0, 0.07186547955883851, 0.07416134303134293, 0.0, 0.0, 0.0]",True,0.03876813255227145,6.938893903907228e-17,1990.5392100879242,334,13,"[0.7139700929628177, 0.14940755671656528, 1.3684618209978934, 24.521967149995223, 22.670603888840112, 6.377752800425103, 5.934493189384333, 2.0925800384443445, 1.720423747819832, 12.514630955887666, 9.81976887762162, 16.446601392418412, 5.438775709417012]",13,"[0.4214669706862042, 0.0698969486969805, 0.19441978068168178, 0.10964330625325194, 0.1206023654320573, -1.4051260155412137e-16, 0.005508450169996562, 0.025270878778088757, -1.214306433183765e-17, 9.367506770274758e-17, 0.048632972614204024, 0.0572661444515207, 0.06691792050854539]",0.03876813255227138,True,False,2.515631370080131e-17,[]
B0/seed2/stage1/RIM_ONE_r3/pair05,2,1,RIM_ONE_r3,5,P0,False,0,True,c5f6b934c9f9b2dd68de13ee3875979fa122f1334995130a808b1d6b155348c1,False,[],1.4719162798265837,1.0,[],1.4719162798265837,RAW_IDENTITY,False,,,,,,,,,,,,,,,,,,,
B0/seed2/stage1/RIM_ONE_r3/pair05,2,1,RIM_ONE_r3,5,P1,False,1,True,c5f6b934c9f9b2dd68de13ee3875979fa122f1334995130a808b1d6b155348c1,False,"[""global_supervised""]",1.4719162798265837,1.0,[2.516250897101514],1.4719162798265837,CERTIFIED,False,[],0.0,1.0,,[0.0],True,-0.0,0.0,1.0,1,1,[1.7246058193133045],1,[1.4590295758734122],0.0,True,False,0.0,[]
B0/seed2/stage1/RIM_ONE_r3/pair05,2,1,RIM_ONE_r3,5,P2,False,7,True,593cf03db25bd8126b6a362bb2a74661a3147ddda5564cea4811d11fef920092,False,"[""global_supervised"", ""class_sup_0"", ""class_old_0"", ""class_sup_1"", ""class_old_1"", ""class_sup_2"", ""class_old_2""]",1.143752479065925,0.7770499550427408,"[1.4937528484971923, 0.1027664326046109, -1.4432899320127035e-15, 11.953374284804553, 2.6539479858412807, -2.7755575615628914e-17, 4.2674197509029455e-16]",1.4719162798265837,CERTIFIED,False,"[2, 5, 6]",2.046943438973561e-16,43.13690505295283,,"[0.0, 0.0, 0.37341220087128346, 0.0, 0.0, 0.8760931345148362, 0.05262226431598738]",True,0.42918390072454005,4.440892098500626e-16,43.13690505295283,60,7,"[1.7246058193133045, 0.742385327928473, 1.7396642160991693, 23.5626039382762, 10.30135710977039, 6.133107769339195, 5.915787835367721]",7,"[0.866141602776204, 0.1384273486268472, -5.48172618408671e-16, 0.5073027716341201, 0.25763090800183236, 8.326672684688674e-17, 9.280770596475918e-17]",0.4291839007245396,True,False,5.31181107144306e-17,[]
B0/seed2/stage1/RIM_ONE_r3/pair05,2,1,RIM_ONE_r3,5,P3,False,7,True,2c2d2e7fbbdcb950a0f588522d2d9fbf1c23f77d066fa1858d2960e81aeae0c5,False,"[""global_supervised"", ""sup_0"", ""sup_1"", ""sup_2"", ""sup_3"", ""sup_4"", ""sup_5""]",1.18836670535244,0.8073602565850073,"[1.621183018306379, 0.036038608854314265, 0.2565035863650753, 13.489004927636048, 12.781891891292178, 0.18811214604415638, -1.4710455076283324e-15]",1.4719162798265837,CERTIFIED,False,[6],2.4106194526182733e-16,1578.4196153055013,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.868517189483498]",True,0.3771610542141573,6.106226635438361e-16,1578.4196153055013,8,7,"[1.7246058193133045, 0.14940755671656528, 1.3684618209978934, 24.521967149995223, 22.670603888840112, 6.377752800425103, 5.934493189384333]",7,"[0.9400310495020205, 0.2412100809779089, 0.18743934425443515, 0.5500784192853254, 0.5638090610186272, 0.029495051302649636, -2.7755575615628914e-16]",0.3771610542141567,True,False,5.3558657050827725e-17,[]
B0/seed2/stage1/RIM_ONE_r3/pair05,2,1,RIM_ONE_r3,5,P4,True,13,True,3c086c4d4f21417560b935508170dbc749158860096431f1168018b8b852016e,False,"[""global_supervised"", ""sup_0"", ""sup_1"", ""sup_2"", ""sup_3"", ""sup_4"", ""sup_5"", ""old_0"", ""old_1"", ""old_2"", ""old_3"", ""old_4"", ""old_5""]",1.1104360511731175,0.7544152248278315,"[1.399529239890506, 0.01915575671308456, 0.17287176434169688, 11.091552556828447, 10.703185850757604, 0.08376453327364168, -5.592748486549226e-15, 0.06047792864396748, 7.077671781985373e-16, 0.3668365132600643, 3.3145819696430294, 6.161737786669619e-15, 0.09478183756228133]",1.4719162798265837,CERTIFIED,False,"[6, 8, 11]",8.386422145158251e-16,2109.395858201376,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8821976676883241, 0.0, 0.43210125931794807, 0.0, 0.0, 0.07677282539652452, 0.0]",True,0.46673465553679144,1.609823385706477e-15,2109.395858201376,351,13,"[1.7246058193133045, 0.14940755671656528, 1.3684618209978934, 24.521967149995223, 22.670603888840112, 6.377752800425103, 5.934493189384333, 2.0925800384443445, 1.720423747819832, 12.514630955887666, 9.81976887762162, 16.446601392418412, 5.438775709417012]",13,"[0.8115067363322276, 0.12821143142996516, 0.1263256027235288, 0.45231088064770514, 0.47211736851996283, 0.013133863273606102, -9.506284648352903e-16, 0.028901130438445832, -5.551115123125783e-16, 0.029312611338928932, 0.33754174980601304, 3.7990444123892075e-16, 0.01742705392284711]",0.46673465553678983,True,False,5.275055346466803e-17,[]
B0/seed2/stage1/RIM_ONE_r3/pair06,2,1,RIM_ONE_r3,6,P0,False,0,True,f469af0b6612eaf6d300bf956ce4538efc575c411e09abca4afa64f7e01e3466,False,[],1.701052149790484,1.0,[],1.701052149790484,RAW_IDENTITY,False,,,,,,,,,,,,,,,,,,,
B0/seed2/stage1/RIM_ONE_r3/pair06,2,1,RIM_ONE_r3,6,P1,False,1,True,f469af0b6612eaf6d300bf956ce4538efc575c411e09abca4afa64f7e01e3466,False,"[""global_supervised""]",1.701052149790484,1.0,[2.920253204618491],1.701052149790484,CERTIFIED,False,[],0.0,1.0,,[0.0],True,-0.0,0.0,1.0,1,1,[1.716791285918029],1,[1.700994890043916],0.0,True,False,0.0,[]
B0/seed2/stage1/RIM_ONE_r3/pair06,2,1,RIM_ONE_r3,6,P2,False,7,True,bb6d6954351df90d6c9962cc29f8a82e1dd21c67941cc4dd451f60f1cc721d1b,False,"[""global_supervised"", ""class_sup_0"", ""class_old_0"", ""class_sup_1"", ""class_old_1"", ""class_sup_2"", ""class_old_2""]",1.05498454191744,0.6201952962155691,"[1.1175177557966256, 0.3162436228427714, 8.049116928532385e-16, 11.472508123606676, 4.501904842060242, 6.106226635438361e-16, 0.24936005222183966]",1.701052149790484,CERTIFIED,False,"[2, 5]",1.568292321578848e-16,45.46170558871948,,"[0.0, 0.0, 0.4708640476713673, 0.0, 0.0, 1.2742957388851721, 0.0]",True,0.8902930163110425,1.4432899320127035e-15,45.46170558871948,22,7,"[1.716791285918029, 0.742385327928473, 1.7396642160991693, 23.5626039382762, 10.30135710977039, 6.133107769339195, 5.915787835367721]",7,"[0.6509339632388966, 0.4259831262091436, -3.3306690738754696e-16, 0.4868947487153657, 0.4370205589504692, -6.245004513516506e-17, 0.04215162192447688]",0.8902930163110411,True,False,4.8786302815170307e-17,[]
B0/seed2/stage1/RIM_ONE_r3/pair06,2,1,RIM_ONE_r3,6,P3,False,7,True,ac5defe78f291715490fc764a5577f5800410d3e498dd459887978145c1124b3,False,"[""global_supervised"", ""sup_0"", ""sup_1"", ""sup_2"", ""sup_3"", ""sup_4"", ""sup_5""]",1.1166548214568615,0.6564494930942583,"[1.2506489174045239, 0.09015072950202876, 0.6890569294401465, 13.200866071921359, 12.073767312461152, 0.38100889665712745, -2.9698465908722937e-15]",1.701052149790484,CERTIFIED,False,[6],5.075363206512299e-16,1588.1834990083837,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2832226720347348]",True,0.8233302130119827,1.7763568394002505e-15,1588.1834990083837,8,7,"[1.716791285918029, 0.14940755671656528, 1.3684618209978934, 24.521967149995223, 22.670603888840112, 6.377752800425103, 5.934493189384333]",7,"[0.7284804668237564, 0.6033880178701398, 0.5035266010838946, 0.5383281851400706, 0.5325736963894722, 0.0597403048659603, -3.95516952522712e-16]",0.823330213011981,True,False,5.3683893310165665e-17,[]
B0/seed2/stage1/RIM_ONE_r3/pair06,2,1,RIM_ONE_r3,6,P4,True,13,True,ea16682e990cc4aeb069dd7601e9787c1fce6d611b4c6b3cb9d930b0653cc481,False,"[""global_supervised"", ""sup_0"", ""sup_1"", ""sup_2"", ""sup_3"", ""sup_4"", ""sup_5"", ""old_0"", ""old_1"", ""old_2"", ""old_3"", ""old_4"", ""old_5""]",1.0104102894176838,0.5939913656040084,"[1.0244272506983738, 0.06946833526149059, 0.5674197155268446, 10.520037073071538, 9.77768700450346, 0.25580282740946547, -8.881784197001252e-16, -4.579669976578771e-16, 4.718447854656915e-16, 4.137479670901287, 4.277128830142488, 0.18794877477192173, 0.25061576804509567]",1.701052149790484,CERTIFIED,False,"[6, 7, 8]",1.2475878722531821e-16,2158.1347858517124,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2842597203637443, 0.08658561090092759, 0.4144387400507807, 0.0, 0.0, 0.0, 0.0]",True,0.9363247316728541,1.4432899320127035e-15,2158.1347858517124,344,13,"[1.716791285918029, 0.14940755671656528, 1.3684618209978934, 24.521967149995223, 22.670603888840112, 6.377752800425103, 5.934493189384333, 2.0925800384443445, 1.720423747819832, 12.514630955887666, 9.81976887762162, 16.446601392418412, 5.438775709417012]",13,"[0.5967104208305527, 0.46495864592228014, 0.41464051595760115, 0.42900461487134767, 0.431293628191203, 0.040108614337077346, -9.71445146547012e-17, 1.3877787807814457e-17, 2.914335439641036e-16, 0.33061140080641005, 0.4355630853888711, 0.011427818446342455, 0.0460794453448715]",0.9363247316728527,True,False,4.845612983201226e-17,[]
B0/seed2/stage1/RIM_ONE_r3/pair07,2,1,RIM_ONE_r3,7,P0,False,0,True,238d51a97087227ddab90dcc99966f82886184f5bbb5ebe5718eb755079bcea1,False,[],1.1709315386535586,1.0,[],1.1709315386535586,RAW_IDENTITY,False,,,,,,,,,,,,,,,,,,,
B0/seed2/stage1/RIM_ONE_r3/pair07,2,1,RIM_ONE_r3,7,P1,False,1,True,238d51a97087227ddab90dcc99966f82886184f5bbb5ebe5718eb755079bcea1,False,"[""global_supervised""]",1.1709315386535586,1.0,[1.6076181804081646],1.1709315386535586,CERTIFIED,False,[],0.0,1.0,,[0.0],True,-0.0,0.0,1.0,1,1,[1.3788696565521024],1,[1.16589568330052],0.0,True,False,0.0,[]
