panel_id,seed,stage_index,domain,class_id,K,role,slot,occupancy_active_conditional,null_mass
B0-student,2,0,REFUGE,0,2,val,1,0.5816071428576383,0.0
B0-student,2,0,REFUGE,0,3,train_labeled,0,0.35031796502393825,0.0
B0-student,2,0,REFUGE,0,3,train_labeled,1,0.30482246952837594,0.0
B0-student,2,0,REFUGE,0,3,train_labeled,2,0.3448595654478836,0.0
B0-student,2,0,REFUGE,0,3,val,0,0.354178571428587,0.0
B0-student,2,0,REFUGE,0,3,val,1,0.2934357142856017,0.0
B0-student,2,0,REFUGE,0,3,val,2,0.35238571428572607,0.0
B0-student,2,0,REFUGE,0,5,train_labeled,0,0.16913089560147804,0.0
B0-student,2,0,REFUGE,0,5,train_labeled,1,0.17743773184948555,0.0
B0-student,2,0,REFUGE,0,5,train_labeled,2,0.292541070482253,0.0
B0-student,2,0,REFUGE,0,5,train_labeled,3,0.18419448860623808,0.0
B0-student,2,0,REFUGE,0,5,train_labeled,4,0.1766958134605088,0.0
B0-student,2,0,REFUGE,0,5,val,0,0.1758999999999274,0.0
B0-student,2,0,REFUGE,0,5,val,1,0.1796928571427778,0.0
B0-student,2,0,REFUGE,0,5,val,2,0.2825357142855787,0.0
B0-student,2,0,REFUGE,0,5,val,3,0.18507857142848252,0.0
B0-student,2,0,REFUGE,0,5,val,4,0.17679285714278295,0.0
B0-student,2,0,REFUGE,1,1,train_labeled,0,0.9999999999989502,0.0
B0-student,2,0,REFUGE,1,1,val,0,1.000000000001378,0.0
B0-student,2,0,REFUGE,1,2,train_labeled,0,0.4553259141496887,0.0
B0-student,2,0,REFUGE,1,2,train_labeled,1,0.5446740858507456,0.0
B0-student,2,0,REFUGE,1,2,val,0,0.44660000000021055,0.0
B0-student,2,0,REFUGE,1,2,val,1,0.5534000000004359,0.0
B0-student,2,0,REFUGE,1,3,train_labeled,0,0.4259803921570648,0.0
B0-student,2,0,REFUGE,1,3,train_labeled,1,0.46808426073158343,0.0
B0-student,2,0,REFUGE,1,3,train_labeled,2,0.10593534711183153,0.0
B0-student,2,0,REFUGE,1,3,val,0,0.41604285714300326,0.0
B0-student,2,0,REFUGE,1,3,val,1,0.4636071428573893,0.0
B0-student,2,0,REFUGE,1,3,val,2,0.12035000000001703,0.0
B0-student,2,0,REFUGE,1,5,train_labeled,0,0.09613142554319995,0.0
B0-student,2,0,REFUGE,1,5,train_labeled,1,0.2168653948065356,0.0
B0-student,2,0,REFUGE,1,5,train_labeled,2,0.11589825119238686,0.0
B0-student,2,0,REFUGE,1,5,train_labeled,3,0.28926868044515225,0.0
B0-student,2,0,REFUGE,1,5,train_labeled,4,0.2818362480127089,0.0
B0-student,2,0,REFUGE,1,5,val,0,0.11203571428572992,0.0
B0-student,2,0,REFUGE,1,5,val,1,0.22892857142840464,0.0
B0-student,2,0,REFUGE,1,5,val,2,0.13542142857142786,0.0
B0-student,2,0,REFUGE,1,5,val,3,0.25836428571409914,0.0
B0-student,2,0,REFUGE,1,5,val,4,0.26524999999982796,0.0
B0-student,2,0,REFUGE,2,1,train_labeled,0,0.9999999999989502,0.0
B0-student,2,0,REFUGE,2,1,val,0,1.000000000001378,0.0
B0-student,2,0,REFUGE,2,2,train_labeled,0,0.3628378378379471,0.0
B0-student,2,0,REFUGE,2,2,train_labeled,1,0.6371621621620996,0.0
B0-student,2,0,REFUGE,2,2,val,0,0.3532500000000136,0.0
B0-student,2,0,REFUGE,2,2,val,1,0.6467500000006328,0.0
B0-student,2,0,REFUGE,2,3,train_labeled,0,0.5672231054585274,0.0
B0-student,2,0,REFUGE,2,3,train_labeled,1,0.18884472708000308,0.0
B0-student,2,0,REFUGE,2,3,train_labeled,2,0.2439321674615266,0.0
B0-student,2,0,REFUGE,2,3,val,0,0.5743642857147658,0.0
B0-student,2,0,REFUGE,2,3,val,1,0.19492857142846504,0.0
B0-student,2,0,REFUGE,2,3,val,2,0.2307071428569729,0.0
B0-student,2,0,REFUGE,2,5,train_labeled,0,0.34191838897729104,0.0
B0-student,2,0,REFUGE,2,5,train_labeled,1,0.11846846846848758,0.0
B0-student,2,0,REFUGE,2,5,train_labeled,2,0.2900768415474322,0.0
B0-student,2,0,REFUGE,2,5,train_labeled,3,0.18910969793320906,0.0
B0-student,2,0,REFUGE,2,5,train_labeled,4,0.06042660307365764,0.0
B0-student,2,0,REFUGE,2,5,val,0,0.33789285714283834,0.0
B0-student,2,0,REFUGE,2,5,val,1,0.1117142857143013,0.0
B0-student,2,0,REFUGE,2,5,val,2,0.30183571428561945,0.0
B0-student,2,0,REFUGE,2,5,val,3,0.1767357142856402,0.0
B0-student,2,0,REFUGE,2,5,val,4,0.0718214285714375,0.0
B0-student,2,1,RIM_ONE_r3,0,1,train_labeled,0,0.9999999999997327,0.0
B0-student,2,1,RIM_ONE_r3,0,1,val,0,0.9999999999997836,0.0
B0-student,2,1,RIM_ONE_r3,0,2,train_labeled,0,0.49142857142849583,0.0
B0-student,2,1,RIM_ONE_r3,0,2,train_labeled,1,0.5085714285713465,0.0
B0-student,2,1,RIM_ONE_r3,0,2,val,0,0.4971861471861655,0.0
B0-student,2,1,RIM_ONE_r3,0,2,val,1,0.5028138528138699,0.0
B0-student,2,1,RIM_ONE_r3,0,3,train_labeled,0,0.5079761904761086,0.0
B0-student,2,1,RIM_ONE_r3,0,3,train_labeled,1,0.23077380952382326,0.0
B0-student,2,1,RIM_ONE_r3,0,3,train_labeled,2,0.2612500000000112,0.0
B0-student,2,1,RIM_ONE_r3,0,3,val,0,0.501082251082269,0.0
B0-student,2,1,RIM_ONE_r3,0,3,val,1,0.23246753246753932,0.0
B0-student,2,1,RIM_ONE_r3,0,3,val,2,0.26645021645022476,0.0
B0-student,2,1,RIM_ONE_r3,0,5,train_labeled,0,0.20869047619048797,0.0
B0-student,2,1,RIM_ONE_r3,0,5,train_labeled,1,0.12785714285714742,0.0
B0-student,2,1,RIM_ONE_r3,0,5,train_labeled,2,0.04416666666666591,0.0
B0-student,2,1,RIM_ONE_r3,0,5,train_labeled,3,0.2575595238095364,0.0
B0-student,2,1,RIM_ONE_r3,0,5,train_labeled,4,0.3617261904761638,0.0
B0-student,2,1,RIM_ONE_r3,0,5,val,0,0.21028138528139118,0.0
B0-student,2,1,RIM_ONE_r3,0,5,val,1,0.1317099567099592,0.0
B0-student,2,1,RIM_ONE_r3,0,5,val,2,0.03906926406926405,0.0
B0-student,2,1,RIM_ONE_r3,0,5,val,3,0.2624458874458956,0.0
B0-student,2,1,RIM_ONE_r3,0,5,val,4,0.3564935064935187,0.0
B0-student,2,1,RIM_ONE_r3,1,1,train_labeled,0,0.9999999999997327,0.0
B0-student,2,1,RIM_ONE_r3,1,1,val,0,0.9999999999997836,0.0
B0-student,2,1,RIM_ONE_r3,1,2,train_labeled,0,0.39922619047614966,0.0
B0-student,2,1,RIM_ONE_r3,1,2,train_labeled,1,0.6007738095236927,0.0
B0-student,2,1,RIM_ONE_r3,1,2,val,0,0.4820346320346497,0.0
B0-student,2,1,RIM_ONE_r3,1,2,val,1,0.517965367965378,0.0
B0-student,2,1,RIM_ONE_r3,1,3,train_labeled,0,0.4147619047618581,0.0
B0-student,2,1,RIM_ONE_r3,1,3,train_labeled,1,0.37702380952377706,0.0
B0-student,2,1,RIM_ONE_r3,1,3,train_labeled,2,0.20821428571429745,0.0
B0-student,2,1,RIM_ONE_r3,1,3,val,0,0.3890692640692777,0.0
B0-student,2,1,RIM_ONE_r3,1,3,val,1,0.30497835497836495,0.0
B0-student,2,1,RIM_ONE_r3,1,3,val,2,0.30595238095239097,0.0
B0-student,2,1,RIM_ONE_r3,1,5,train_labeled,0,0.3167261904761807,0.0
B0-student,2,1,RIM_ONE_r3,1,5,train_labeled,1,0.25089285714287224,0.0
B0-student,2,1,RIM_ONE_r3,1,5,train_labeled,2,0.09696428571428753,0.0
B0-student,2,1,RIM_ONE_r3,1,5,train_labeled,3,0.08511904761904837,0.0
B0-student,2,1,RIM_ONE_r3,1,5,train_labeled,4,0.25029761904763437,0.0
B0-student,2,1,RIM_ONE_r3,1,5,val,0,0.3027056277056376,0.0
B0-student,2,1,RIM_ONE_r3,1,5,val,1,0.18344155844156315,0.0
B0-student,2,1,RIM_ONE_r3,1,5,val,2,0.14924242424242748,0.0
B0-student,2,1,RIM_ONE_r3,1,5,val,3,0.1367965367965395,0.0
B0-student,2,1,RIM_ONE_r3,1,5,val,4,0.22781385281385946,0.0
B0-student,2,1,RIM_ONE_r3,2,1,train_labeled,0,0.9999999999997327,0.0
B0-student,2,1,RIM_ONE_r3,2,1,val,0,0.9999999999997836,0.0
B0-student,2,1,RIM_ONE_r3,2,2,train_labeled,0,0.3243452380952255,0.0
B0-student,2,1,RIM_ONE_r3,2,2,train_labeled,1,0.6756547619046168,0.0
B0-student,2,1,RIM_ONE_r3,2,2,val,0,0.25616883116883904,0.0
B0-student,2,1,RIM_ONE_r3,2,2,val,1,0.7438311688310727,0.0
B0-student,2,1,RIM_ONE_r3,2,3,train_labeled,0,0.2695833333333414,0.0
B0-student,2,1,RIM_ONE_r3,2,3,train_labeled,1,0.1771428571428661,0.0
B0-student,2,1,RIM_ONE_r3,2,3,train_labeled,2,0.5532738095237106,0.0
B0-student,2,1,RIM_ONE_r3,2,3,val,0,0.43961038961040544,0.0
B0-student,2,1,RIM_ONE_r3,2,3,val,1,0.16341991341991727,0.0
B0-student,2,1,RIM_ONE_r3,2,3,val,2,0.39696969696971096,0.0
B0-student,2,1,RIM_ONE_r3,2,5,train_labeled,0,0.2277380952381087,0.0
B0-student,2,1,RIM_ONE_r3,2,5,train_labeled,1,0.07160714285714241,0.0
B0-student,2,1,RIM_ONE_r3,2,5,train_labeled,2,0.376488095238063,0.0
B0-student,2,1,RIM_ONE_r3,2,5,train_labeled,3,0.09904761904762105,0.0
B0-student,2,1,RIM_ONE_r3,2,5,train_labeled,4,0.22511904761906085,0.0
B0-student,2,1,RIM_ONE_r3,2,5,val,0,0.18149350649351112,0.0
B0-student,2,1,RIM_ONE_r3,2,5,val,1,0.06233766233766184,0.0
B0-student,2,1,RIM_ONE_r3,2,5,val,2,0.2615800865800947,0.0
B0-student,2,1,RIM_ONE_r3,2,5,val,3,0.267640692640701,0.0
B0-student,2,1,RIM_ONE_r3,2,5,val,4,0.22694805194805856,0.0
B0-student,2,2,Drishti_GS,0,1,train_labeled,0,0.9999999999996252,0.0
B0-student,2,2,Drishti_GS,0,1,val,0,0.9999999999993737,0.0
B0-student,2,2,Drishti_GS,0,2,train_labeled,0,0.5012207031250789,0.0
B0-student,2,2,Drishti_GS,0,2,train_labeled,1,0.4987792968750798,0.0
B0-student,2,2,Drishti_GS,0,2,val,0,0.5001171874998284,0.0
B0-student,2,2,Drishti_GS,0,2,val,1,0.4998828124998285,0.0
B0-student,2,2,Drishti_GS,0,3,train_labeled,0,0.49931640625007995,0.0
B0-student,2,2,Drishti_GS,0,3,train_labeled,1,0.27265625000002847,0.0
B0-student,2,2,Drishti_GS,0,3,train_labeled,2,0.22802734375001835,0.0
B0-student,2,2,Drishti_GS,0,3,val,0,0.5001562499998283,0.0
B0-student,2,2,Drishti_GS,0,3,val,1,0.2645117187500426,0.0
B0-student,2,2,Drishti_GS,0,3,val,2,0.2353320312500483,0.0
B0-student,2,2,Drishti_GS,0,5,train_labeled,0,0.07246093749999796,0.0
B0-student,2,2,Drishti_GS,0,5,train_labeled,1,0.2480468750000229,0.0
B0-student,2,2,Drishti_GS,0,5,train_labeled,2,0.25722656250002496,0.0
B0-student,2,2,Drishti_GS,0,5,train_labeled,3,0.20151367187501232,0.0
B0-student,2,2,Drishti_GS,0,5,train_labeled,4,0.2207519531250167,0.0
B0-student,2,2,Drishti_GS,0,5,val,0,0.07123046875000257,0.0
B0-student,2,2,Drishti_GS,0,5,val,1,0.24123046875005133,0.0
B0-student,2,2,Drishti_GS,0,5,val,2,0.25386718750005227,0.0
B0-student,2,2,Drishti_GS,0,5,val,3,0.2077734375000342,0.0
B0-student,2,2,Drishti_GS,0,5,val,4,0.2258984375000435,0.0
B0-student,2,2,Drishti_GS,1,1,train_labeled,0,0.9999999999996252,0.0
B0-student,2,2,Drishti_GS,1,1,val,0,0.9999999999993737,0.0
B0-student,2,2,Drishti_GS,1,2,train_labeled,0,0.5915527343749968,0.0
B0-student,2,2,Drishti_GS,1,2,train_labeled,1,0.4084472656250593,0.0
B0-student,2,2,Drishti_GS,1,2,val,0,0.5554101562497781,0.0
B0-student,2,2,Drishti_GS,1,2,val,1,0.4445898437498788,0.0
B0-student,2,2,Drishti_GS,1,3,train_labeled,0,0.38540039062505405,0.0
B0-student,2,2,Drishti_GS,1,3,train_labeled,1,0.4534179687500695,0.0
B0-student,2,2,Drishti_GS,1,3,train_labeled,2,0.16118164062500318,0.0
B0-student,2,2,Drishti_GS,1,3,val,0,0.383925781249934,0.0
B0-student,2,2,Drishti_GS,1,3,val,1,0.4280078124998939,0.0
B0-student,2,2,Drishti_GS,1,3,val,2,0.18806640625002413,0.0
B0-student,2,2,Drishti_GS,1,5,train_labeled,0,0.22578125000001784,0.0
B0-student,2,2,Drishti_GS,1,5,train_labeled,1,0.10395507812499616,0.0
B0-student,2,2,Drishti_GS,1,5,train_labeled,2,0.10874023437499589,0.0
B0-student,2,2,Drishti_GS,1,5,train_labeled,3,0.24472656250002214,0.0
B0-student,2,2,Drishti_GS,1,5,train_labeled,4,0.3167968750000385,0.0
B0-student,2,2,Drishti_GS,1,5,val,0,0.20312500000003184,0.0
B0-student,2,2,Drishti_GS,1,5,val,1,0.1354296874999972,0.0
B0-student,2,2,Drishti_GS,1,5,val,2,0.13324218749999608,0.0
B0-student,2,2,Drishti_GS,1,5,val,3,0.24931640625005547,0.0
B0-student,2,2,Drishti_GS,1,5,val,4,0.2788867187500295,0.0
B0-student,2,2,Drishti_GS,2,1,train_labeled,0,0.9999999999996252,0.0
B0-student,2,2,Drishti_GS,2,1,val,0,0.9999999999993737,0.0
B0-student,2,2,Drishti_GS,2,2,train_labeled,0,0.5963867187499924,0.0
B0-student,2,2,Drishti_GS,2,2,train_labeled,1,0.4036132812500582,0.0
B0-student,2,2,Drishti_GS,2,2,val,0,0.5935937499997433,0.0
B0-student,2,2,Drishti_GS,2,2,val,1,0.40640624999991354,0.0
B0-student,2,2,Drishti_GS,2,3,train_labeled,0,0.33154296875004186,0.0
B0-student,2,2,Drishti_GS,2,3,train_labeled,1,0.48876953125007755,0.0
B0-student,2,2,Drishti_GS,2,3,train_labeled,2,0.17968750000000738,0.0
B0-student,2,2,Drishti_GS,2,3,val,0,0.2857226562500233,0.0
B0-student,2,2,Drishti_GS,2,3,val,1,0.48664062499984057,0.0
B0-student,2,2,Drishti_GS,2,3,val,2,0.22763671875004438,0.0
B0-student,2,2,Drishti_GS,2,5,train_labeled,0,0.21499023437501538,0.0
B0-student,2,2,Drishti_GS,2,5,train_labeled,1,0.1335449218749969,0.0
B0-student,2,2,Drishti_GS,2,5,train_labeled,2,0.23642578125002026,0.0
B0-student,2,2,Drishti_GS,2,5,train_labeled,3,0.33588867187504284,0.0
B0-student,2,2,Drishti_GS,2,5,train_labeled,4,0.07915039062499758,0.0
B0-student,2,2,Drishti_GS,2,5,val,0,0.16210937500001085,0.0
B0-student,2,2,Drishti_GS,2,5,val,1,0.15589843750000767,0.0
B0-student,2,2,Drishti_GS,2,5,val,2,0.22722656250004417,0.0
B0-student,2,2,Drishti_GS,2,5,val,3,0.30666015625000426,0.0
B0-student,2,2,Drishti_GS,2,5,val,4,0.1481054687500037,0.0
C0-EMA,0,0,REFUGE,0,1,train_labeled,0,0.9999999999989502,0.0
C0-EMA,0,0,REFUGE,0,1,val,0,0.9999999999996374,0.0
C0-EMA,0,0,REFUGE,0,2,train_labeled,0,0.4389639639641851,0.0
C0-EMA,0,0,REFUGE,0,2,train_labeled,1,0.5610360360361807,0.0
C0-EMA,0,0,REFUGE,0,2,val,0,0.44498120300736516,0.0
C0-EMA,0,0,REFUGE,0,2,val,1,0.5550187969922862,0.0
C0-EMA,0,0,REFUGE,0,3,train_labeled,0,0.3892819289879595,0.0
C0-EMA,0,0,REFUGE,0,3,train_labeled,1,0.42244303126675753,0.0
C0-EMA,0,0,REFUGE,0,3,train_labeled,2,0.18827503974561022,0.0
C0-EMA,0,0,REFUGE,0,3,val,0,0.37442355889711604,0.0
C0-EMA,0,0,REFUGE,0,3,val,1,0.42475563909759834,0.0
C0-EMA,0,0,REFUGE,0,3,val,2,0.2008208020049508,0.0
C0-EMA,0,0,REFUGE,0,5,train_labeled,0,0.20035771065180297,0.0
C0-EMA,0,0,REFUGE,0,5,train_labeled,1,0.15854531001589908,0.0
C0-EMA,0,0,REFUGE,0,5,train_labeled,2,0.10581611022788871,0.0
C0-EMA,0,0,REFUGE,0,5,train_labeled,3,0.21458664546896417,0.0
C0-EMA,0,0,REFUGE,0,5,train_labeled,4,0.3206942236354475,0.0
C0-EMA,0,0,REFUGE,0,5,val,0,0.2032080200500627,0.0
C0-EMA,0,0,REFUGE,0,5,val,1,0.16651629072676824,0.0
C0-EMA,0,0,REFUGE,0,5,val,2,0.10770050125310615,0.0
C0-EMA,0,0,REFUGE,0,5,val,3,0.19872180451121726,0.0
C0-EMA,0,0,REFUGE,0,5,val,4,0.3238533834585386,0.0
C0-EMA,0,0,REFUGE,1,1,train_labeled,0,0.9999999999989502,0.0
C0-EMA,0,0,REFUGE,1,1,val,0,0.9999999999996374,0.0
C0-EMA,0,0,REFUGE,1,2,train_labeled,0,0.5951245363010588,0.0
C0-EMA,0,0,REFUGE,1,2,train_labeled,1,0.40487546369916416,0.0
C0-EMA,0,0,REFUGE,1,2,val,0,0.6116791979947711,0.0
C0-EMA,0,0,REFUGE,1,2,val,1,0.38832080200488023,0.0
C0-EMA,0,0,REFUGE,1,3,train_labeled,0,0.4359565447802909,0.0
C0-EMA,0,0,REFUGE,1,3,train_labeled,1,0.2631690514043084,0.0
C0-EMA,0,0,REFUGE,1,3,train_labeled,2,0.30087440381559855,0.0
C0-EMA,0,0,REFUGE,1,3,val,0,0.45193609022540765,0.0
C0-EMA,0,0,REFUGE,1,3,val,1,0.25292606516282595,0.0
C0-EMA,0,0,REFUGE,1,3,val,2,0.2951378446114316,0.0
C0-EMA,0,0,REFUGE,1,5,train_labeled,0,0.10585585585586965,0.0
C0-EMA,0,0,REFUGE,1,5,train_labeled,1,0.3516825649179519,0.0
C0-EMA,0,0,REFUGE,1,5,train_labeled,2,0.22322469528347916,0.0
C0-EMA,0,0,REFUGE,1,5,train_labeled,3,0.2210784313725107,0.0
C0-EMA,0,0,REFUGE,1,5,train_labeled,4,0.09815845257022783,0.0
C0-EMA,0,0,REFUGE,1,5,val,0,0.1056015037593726,0.0
C0-EMA,0,0,REFUGE,1,5,val,1,0.3606203007517578,0.0
C0-EMA,0,0,REFUGE,1,5,val,2,0.21636591478689984,0.0
C0-EMA,0,0,REFUGE,1,5,val,3,0.2401127819548107,0.0
C0-EMA,0,0,REFUGE,1,5,val,4,0.07729949874685194,0.0
C0-EMA,0,0,REFUGE,2,1,train_labeled,0,0.9999999999989502,0.0
C0-EMA,0,0,REFUGE,2,1,val,0,0.9999999999996374,0.0
C0-EMA,0,0,REFUGE,2,2,train_labeled,0,0.6517488076310584,0.0
C0-EMA,0,0,REFUGE,2,2,train_labeled,1,0.34825119236892726,0.0
C0-EMA,0,0,REFUGE,2,2,val,0,0.6908709273180496,0.0
C0-EMA,0,0,REFUGE,2,2,val,1,0.3091290726816018,0.0
C0-EMA,0,0,REFUGE,2,3,train_labeled,0,0.35021197668265563,0.0
C0-EMA,0,0,REFUGE,2,3,train_labeled,1,0.21580551139371168,0.0
C0-EMA,0,0,REFUGE,2,3,train_labeled,2,0.4339825119239022,0.0
C0-EMA,0,0,REFUGE,2,3,val,0,0.3580952380951172,0.0
C0-EMA,0,0,REFUGE,2,3,val,1,0.1717857142856635,0.0
C0-EMA,0,0,REFUGE,2,3,val,2,0.4701190476188845,0.0
C0-EMA,0,0,REFUGE,2,5,train_labeled,0,0.37220455749879816,0.0
C0-EMA,0,0,REFUGE,2,5,train_labeled,1,0.11922363540012541,0.0
C0-EMA,0,0,REFUGE,2,5,train_labeled,2,0.27024377318492293,0.0
C0-EMA,0,0,REFUGE,2,5,train_labeled,3,0.07005829358770406,0.0
C0-EMA,0,0,REFUGE,2,5,train_labeled,4,0.1682697403285586,0.0
C0-EMA,0,0,REFUGE,2,5,val,0,0.41543233082692516,0.0
C0-EMA,0,0,REFUGE,2,5,val,1,0.09439223057641943,0.0
C0-EMA,0,0,REFUGE,2,5,val,2,0.26305137844603016,0.0
C0-EMA,0,0,REFUGE,2,5,val,3,0.057543859649115,0.0
C0-EMA,0,0,REFUGE,2,5,val,4,0.16958020050120318,0.0
C0-EMA,0,1,RIM_ONE_r3,0,1,train_labeled,0,0.9999999999998782,0.0
C0-EMA,0,1,RIM_ONE_r3,0,1,val,0,1.0000000000006062,0.0
C0-EMA,0,1,RIM_ONE_r3,0,2,train_labeled,0,0.5342488789237128,0.0
C0-EMA,0,1,RIM_ONE_r3,0,2,train_labeled,1,0.46575112107618905,0.0
C0-EMA,0,1,RIM_ONE_r3,0,2,val,0,0.5240090090090335,0.0
C0-EMA,0,1,RIM_ONE_r3,0,2,val,1,0.4759909909909864,0.0
C0-EMA,0,1,RIM_ONE_r3,0,3,train_labeled,0,0.42853139013449043,0.0
C0-EMA,0,1,RIM_ONE_r3,0,3,train_labeled,1,0.26418161434976095,0.0
C0-EMA,0,1,RIM_ONE_r3,0,3,train_labeled,2,0.30728699551567396,0.0
C0-EMA,0,1,RIM_ONE_r3,0,3,val,0,0.438198198198194,0.0
C0-EMA,0,1,RIM_ONE_r3,0,3,val,1,0.27108108108107853,0.0
C0-EMA,0,1,RIM_ONE_r3,0,3,val,2,0.290720720720718,0.0
C0-EMA,0,1,RIM_ONE_r3,0,5,train_labeled,0,0.30992152466365563,0.0
C0-EMA,0,1,RIM_ONE_r3,0,5,train_labeled,1,0.16838565022421434,0.0
C0-EMA,0,1,RIM_ONE_r3,0,5,train_labeled,2,0.1743273542600879,0.0
C0-EMA,0,1,RIM_ONE_r3,0,5,train_labeled,3,0.19764573991030876,0.0
C0-EMA,0,1,RIM_ONE_r3,0,5,train_labeled,4,0.14971973094170585,0.0
C0-EMA,0,1,RIM_ONE_r3,0,5,val,0,0.30977477477477183,0.0
C0-EMA,0,1,RIM_ONE_r3,0,5,val,1,0.1849099099099082,0.0
C0-EMA,0,1,RIM_ONE_r3,0,5,val,2,0.1709909909909894,0.0
C0-EMA,0,1,RIM_ONE_r3,0,5,val,3,0.19211711711711535,0.0
C0-EMA,0,1,RIM_ONE_r3,0,5,val,4,0.14220720720720592,0.0
C0-EMA,0,1,RIM_ONE_r3,1,1,train_labeled,0,0.9999999999998782,0.0
C0-EMA,0,1,RIM_ONE_r3,1,1,val,0,1.0000000000006062,0.0
C0-EMA,0,1,RIM_ONE_r3,1,2,train_labeled,0,0.8308295964124589,0.0
C0-EMA,0,1,RIM_ONE_r3,1,2,train_labeled,1,0.16917040358744292,0.0
C0-EMA,0,1,RIM_ONE_r3,1,2,val,0,0.7257657657660368,0.0
C0-EMA,0,1,RIM_ONE_r3,1,2,val,1,0.27423423423423166,0.0
C0-EMA,0,1,RIM_ONE_r3,1,3,train_labeled,0,0.5066704035873939,0.0
C0-EMA,0,1,RIM_ONE_r3,1,3,train_labeled,1,0.36760089686095665,0.0
C0-EMA,0,1,RIM_ONE_r3,1,3,train_labeled,2,0.1257286995515748,0.0
C0-EMA,0,1,RIM_ONE_r3,1,3,val,0,0.44157657657657234,0.0
C0-EMA,0,1,RIM_ONE_r3,1,3,val,1,0.3315765765765734,0.0
C0-EMA,0,1,RIM_ONE_r3,1,3,val,2,0.22684684684684472,0.0
C0-EMA,0,1,RIM_ONE_r3,1,5,train_labeled,0,0.3964125560537776,0.0
C0-EMA,0,1,RIM_ONE_r3,1,5,train_labeled,1,0.07096412556053802,0.0
C0-EMA,0,1,RIM_ONE_r3,1,5,train_labeled,2,0.0796524663677138,0.0
C0-EMA,0,1,RIM_ONE_r3,1,5,train_labeled,3,0.1630605381165918,0.0
C0-EMA,0,1,RIM_ONE_r3,1,5,train_labeled,4,0.2899103139013267,0.0
C0-EMA,0,1,RIM_ONE_r3,1,5,val,0,0.334189189189186,0.0
C0-EMA,0,1,RIM_ONE_r3,1,5,val,1,0.13454954954954834,0.0
C0-EMA,0,1,RIM_ONE_r3,1,5,val,2,0.07468468468468406,0.0
C0-EMA,0,1,RIM_ONE_r3,1,5,val,3,0.18590090090089917,0.0
C0-EMA,0,1,RIM_ONE_r3,1,5,val,4,0.27067567567567313,0.0
C0-EMA,0,1,RIM_ONE_r3,2,1,train_labeled,0,0.9999999999998782,0.0
C0-EMA,0,1,RIM_ONE_r3,2,1,val,0,1.0000000000006062,0.0
C0-EMA,0,1,RIM_ONE_r3,2,2,train_labeled,0,0.5038116591927755,0.0
C0-EMA,0,1,RIM_ONE_r3,2,2,train_labeled,1,0.4961883408071263,0.0
C0-EMA,0,1,RIM_ONE_r3,2,2,val,0,0.4059459459459421,0.0
C0-EMA,0,1,RIM_ONE_r3,2,2,val,1,0.5940540540541641,0.0
C0-EMA,0,1,RIM_ONE_r3,2,3,train_labeled,0,0.14433856502242412,0.0
C0-EMA,0,1,RIM_ONE_r3,2,3,train_labeled,1,0.45543721973089907,0.0
C0-EMA,0,1,RIM_ONE_r3,2,3,train_labeled,2,0.4002242152466022,0.0
C0-EMA,0,1,RIM_ONE_r3,2,3,val,0,0.16234234234234085,0.0
C0-EMA,0,1,RIM_ONE_r3,2,3,val,1,0.5564414414415055,0.0
C0-EMA,0,1,RIM_ONE_r3,2,3,val,2,0.28121621621621357,0.0
C0-EMA,0,1,RIM_ONE_r3,2,5,train_labeled,0,0.23301569506725428,0.0
C0-EMA,0,1,RIM_ONE_r3,2,5,train_labeled,1,0.27045964125558963,0.0
C0-EMA,0,1,RIM_ONE_r3,2,5,train_labeled,2,0.25549327354258733,0.0
C0-EMA,0,1,RIM_ONE_r3,2,5,train_labeled,3,0.1142937219730985,0.0
C0-EMA,0,1,RIM_ONE_r3,2,5,train_labeled,4,0.12673766816144014,0.0
C0-EMA,0,1,RIM_ONE_r3,2,5,val,0,0.2125675675675656,0.0
C0-EMA,0,1,RIM_ONE_r3,2,5,val,1,0.17103603603603446,0.0
C0-EMA,0,1,RIM_ONE_r3,2,5,val,2,0.3451801801801769,0.0
C0-EMA,0,1,RIM_ONE_r3,2,5,val,3,0.12382882882882772,0.0
C0-EMA,0,1,RIM_ONE_r3,2,5,val,4,0.14738738738738605,0.0
C0-EMA,0,2,Drishti_GS,0,1,train_labeled,0,0.9999999999997287,0.0
C0-EMA,0,2,Drishti_GS,0,1,val,0,1.0000000000000835,0.0
C0-EMA,0,2,Drishti_GS,0,2,train_labeled,0,0.4921679197994187,0.0
C0-EMA,0,2,Drishti_GS,0,2,train_labeled,1,0.5078320802004154,0.0
C0-EMA,0,2,Drishti_GS,0,2,val,0,0.5026326129666348,0.0
C0-EMA,0,2,Drishti_GS,0,2,val,1,0.4973673870334319,0.0
C0-EMA,0,2,Drishti_GS,0,3,train_labeled,0,0.28953634085212665,0.0
C0-EMA,0,2,Drishti_GS,0,3,train_labeled,1,0.45551378446108665,0.0
C0-EMA,0,2,Drishti_GS,0,3,train_labeled,2,0.25494987468672614,0.0
C0-EMA,0,2,Drishti_GS,0,3,val,0,0.2868369351670061,0.0
C0-EMA,0,2,Drishti_GS,0,3,val,1,0.4669548133595585,0.0
C0-EMA,0,2,Drishti_GS,0,3,val,2,0.2462082514734853,0.0
C0-EMA,0,2,Drishti_GS,0,5,train_labeled,0,0.2228696741854731,0.0
